        date_obs         |       bjd        |        rv        |       err_rv        | start_time | end_time |  object  
 2005-09-08T01:03:18.475 | 2453621.54602003 | 23.1542618351354 |   0.245873268549832 |      0.033 |    0.036 | Beta-Hyi
 2005-09-07T07:33:56.257 | 2453620.81731482 | 23.1584991339689 |   0.235296295943541 |      0.034 |    0.039 | Beta-Hyi
 2005-09-06T03:45:12.185 | 2453619.65844821 | 23.1575494224421 |   0.265795442461123 |      0.038 |    0.037 | Beta-Hyi
 2005-09-07T03:23:10.505 | 2453620.64311857 | 23.1557908958786 |   0.276668666629151 |      0.034 |    0.036 | Beta-Hyi
 2005-09-06T10:09:56.167 |  2453619.9256164 | 23.1498720351278 |   0.218926972584367 |      0.037 |    0.038 | Beta-Hyi
 2005-09-06T03:59:19.798 | 2453619.66825117 | 23.1578936554521 |   0.287197618858515 |      0.039 |    0.037 | Beta-Hyi
 2005-09-08T03:35:32.360 | 2453621.65167659 | 23.1513462384595 |   0.199804864536479 |      0.033 |    0.039 | Beta-Hyi
 2005-09-06T09:54:39.658 | 2453619.91500328 |  23.149174608501 |   0.246725497427936 |      0.039 |    0.036 | Beta-Hyi
 2005-09-08T02:57:34.167 | 2453621.62531164 |  23.157243775779 |   0.204190037953101 |       0.04 |    0.037 | Beta-Hyi
 2005-09-07T05:40:31.342 |  2453620.7384977 | 23.1497424655291 |   0.285277746661791 |      0.034 |    0.036 | Beta-Hyi
 2005-09-08T02:09:28.384 | 2453621.59196773 | 23.1540864018939 |   0.195653403782241 |      0.038 |    0.036 | Beta-Hyi
 2005-09-06T01:41:41.659 | 2453619.57267523 | 23.1532166321261 |   0.227448011394036 |      0.035 |    0.038 | Beta-Hyi
 2005-09-08T05:34:17.618 |  2453621.7341394 | 23.1545213549714 |   0.182875447045614 |      0.033 |    0.039 | Beta-Hyi
 2005-09-08T07:43:07.166 | 2453621.82360431 | 23.1557460977034 |   0.185784295863403 |      0.034 |    0.036 | Beta-Hyi
 2005-09-05T01:44:44.638 | 2453618.57487969 | 23.1508038114962 |   0.265623347420309 |      0.038 |    0.038 | Beta-Hyi
 2005-09-04T01:11:35.461 | 2453617.55184126 | 23.1547414329308 |   0.470069120072952 |      0.033 |    0.036 | Beta-Hyi
 2005-09-08T04:11:12.770 | 2453621.67644437 | 23.1541700418827 |   0.219579925969314 |      0.034 |    0.038 | Beta-Hyi
 2005-09-04T02:40:47.223 | 2453617.61378398 | 23.1546452760025 |   0.605393391314037 |      0.035 |    0.038 | Beta-Hyi
 2005-09-07T04:24:01.953 | 2453620.68537427 | 23.1534162531833 |   0.273539175098383 |      0.034 |    0.039 | Beta-Hyi
 2005-09-08T03:39:07.431 | 2453621.65416494 | 23.1511816747864 |   0.219650840671571 |      0.033 |    0.038 | Beta-Hyi
 2005-09-06T01:26:23.639 | 2453619.56205053 | 23.1509202857471 |   0.232046307368981 |      0.038 |    0.036 | Beta-Hyi
 2005-09-07T03:12:33.454 |  2453620.6357461 | 23.1526137352321 |   0.259951555734972 |      0.036 |    0.039 | Beta-Hyi
 2005-09-05T08:45:47.343 | 2453618.86723249 | 23.1539842482344 |   0.192665019543719 |      0.037 |    0.035 | Beta-Hyi
 2005-09-05T08:59:55.606 | 2453618.87702388 | 23.1550801354057 |   0.194052818875143 |      0.038 |    0.036 | Beta-Hyi
 2005-09-08T07:44:18.473 | 2453621.82442604 | 23.1513385105957 |   0.192554319685716 |      0.036 |    0.039 | Beta-Hyi
 2005-09-05T01:00:15.967 | 2453618.54400093 | 23.1518980565202 |   0.260732108267344 |      0.038 |    0.039 | Beta-Hyi
 2005-09-08T01:28:58.826 | 2453621.56384357 | 23.1557188260296 |   0.204950110641839 |      0.034 |    0.039 | Beta-Hyi
 2005-09-06T07:28:38.409 | 2453619.81360576 | 23.1544362571221 |   0.225314367060826 |      0.038 |    0.039 | Beta-Hyi
 2005-09-08T08:22:16.936 | 2453621.85079099 | 23.1506171735597 |   0.217048119365632 |      0.034 |    0.039 | Beta-Hyi
 2005-09-05T08:26:07.147 |  2453618.8536102 | 23.1527623321986 |   0.181762412847276 |      0.038 |    0.036 | Beta-Hyi
 2005-09-08T09:41:46.454 | 2453621.90599767 | 23.1529056266002 |   0.214744506421131 |      0.034 |    0.038 | Beta-Hyi
 2005-09-08T04:40:53.755 | 2453621.69705718 | 23.1555390513892 |   0.204198464425511 |      0.036 |    0.039 | Beta-Hyi
 2005-09-05T09:48:04.289 | 2453618.91046043 | 23.1548970970961 |   0.215915548350746 |      0.038 |    0.036 | Beta-Hyi
 2005-09-07T03:39:33.692 | 2453620.65449555 | 23.1563365712439 |   0.281096474119507 |      0.035 |    0.039 | Beta-Hyi
 2005-09-08T09:40:35.177 | 2453621.90517593 | 23.1562887967669 |   0.226557643195458 |      0.034 |    0.037 | Beta-Hyi
 2005-09-05T06:40:12.194 | 2453618.78005905 | 23.1559490470129 |   0.242532875499847 |      0.037 |    0.038 | Beta-Hyi
 2005-09-06T09:33:27.063 | 2453619.90028149 | 23.1543514358862 |   0.237487420347552 |      0.038 |    0.038 | Beta-Hyi
 2005-09-07T07:51:21.459 | 2453620.82940937 |  23.160497187435 |   0.252239596994301 |      0.033 |    0.035 | Beta-Hyi
 2005-09-04T06:19:34.727 | 2453617.76570105 | 23.1513183133549 |   0.280011736779859 |      0.037 |    0.038 | Beta-Hyi
 2005-09-04T06:40:45.401 | 2453617.78041128 |  23.151856442442 |   0.271968847040098 |      0.037 |    0.035 | Beta-Hyi
 2005-09-07T01:25:31.695 | 2453620.56141958 | 23.1564561931754 |    0.31716839301371 |      0.036 |    0.038 | Beta-Hyi
 2005-09-07T05:32:18.164 | 2453620.73279185 | 23.1521049408876 |   0.264773877410586 |      0.033 |    0.038 | Beta-Hyi
 2005-09-06T00:59:24.930 | 2453619.54331265 | 23.1501370766257 |   0.215875578803668 |      0.039 |    0.039 | Beta-Hyi
 2005-09-06T03:28:42.658 | 2453619.64699021 | 23.1536066688132 |   0.226954585062254 |      0.037 |    0.036 | Beta-Hyi
 2005-09-06T07:29:48.426 | 2453619.81441592 | 23.1529183319252 |   0.223156739420826 |      0.037 |    0.037 | Beta-Hyi
 2005-09-04T06:38:24.468 | 2453617.77877938 | 23.1499631877564 |   0.287339985148919 |      0.035 |    0.038 | Beta-Hyi
 2005-09-08T06:06:24.438 | 2453621.75644197 | 23.1533485609222 |   0.180232502932597 |      0.034 |    0.037 | Beta-Hyi
 2005-09-08T05:24:48.242 | 2453621.72755395 | 23.1562183210209 |   0.209925621799417 |      0.033 |    0.038 | Beta-Hyi
 2005-09-07T06:41:45.110 |  2453620.7810196 | 23.1583181727304 |   0.289503774046892 |      0.033 |    0.037 | Beta-Hyi
 2005-09-06T08:10:51.568 | 2453619.84292204 | 23.1537900694219 |   0.238932192541209 |      0.038 |    0.036 | Beta-Hyi
 2005-09-04T02:46:41.278 | 2453617.61788109 | 23.1512279363728 |    0.52227662411598 |      0.039 |    0.036 | Beta-Hyi
 2005-09-06T01:53:29.508 | 2453619.58086944 | 23.1562561802637 |   0.212273218184073 |      0.038 |    0.039 | Beta-Hyi
 2005-09-07T03:04:19.205 | 2453620.63002868 | 23.1535287814732 |   0.306817620698804 |      0.034 |    0.037 | Beta-Hyi
 2005-09-06T03:49:53.853 | 2453619.66170043 | 23.1556661916608 |   0.242435530367423 |      0.038 |    0.038 | Beta-Hyi
 2005-09-07T02:26:41.495 | 2453620.60389519 | 23.1548471109082 |   0.277185020049249 |       0.04 |    0.037 | Beta-Hyi
 2005-09-07T02:11:23.685 |  2453620.5932705 | 23.1520119972044 |   0.305727970010242 |      0.033 |    0.038 | Beta-Hyi
 2005-09-07T02:02:00.369 | 2453620.58675449 | 23.1542779682925 |   0.219637777456143 |      0.039 |    0.038 | Beta-Hyi
 2005-09-07T01:21:59.384 | 2453620.55896595 | 23.1570834821706 |   0.277999608930239 |       0.04 |    0.036 | Beta-Hyi
 2005-09-08T03:41:28.985 | 2453621.65579684 | 23.1548751285475 |   0.197585608393558 |      0.033 |    0.037 | Beta-Hyi
 2005-09-06T02:16:58.387 | 2453619.59717684 | 23.1500087850613 |   0.235206931593644 |      0.035 |    0.037 | Beta-Hyi
 2005-09-05T06:29:24.170 | 2453618.77255926 | 23.1509356561481 |   0.246434591559724 |      0.038 |    0.037 | Beta-Hyi
 2005-09-07T03:24:20.702 | 2453620.64392873 | 23.1550403696051 |   0.259378322055036 |      0.033 |    0.037 | Beta-Hyi
 2005-09-08T07:15:41.135 | 2453621.80455395 | 23.1607185339507 |   0.208534998749361 |      0.035 |    0.039 | Beta-Hyi
 2005-09-05T10:12:43.494 |   2453618.927578 | 23.1536132618069 |   0.235420860844603 |      0.038 |    0.039 | Beta-Hyi
 2005-09-07T04:26:22.186 | 2453620.68700617 | 23.1548613207355 |   0.270519667263304 |      0.036 |    0.039 | Beta-Hyi
 2005-09-08T08:09:13.450 | 2453621.84172876 | 23.1518798164853 |   0.176765536140404 |      0.034 |    0.039 | Beta-Hyi
 2005-09-07T02:09:02.351 |  2453620.5916386 | 23.1546176647564 |   0.265154710248109 |      0.033 |    0.039 | Beta-Hyi
 2005-09-06T07:06:16.967 |  2453619.7980738 |  23.151769399535 |   0.222193408597051 |      0.038 |    0.037 | Beta-Hyi
 2005-09-06T06:33:22.214 | 2453619.77522724 | 23.1529879845182 |   0.213565912842867 |      0.036 |    0.036 | Beta-Hyi
 2005-09-08T04:26:35.661 | 2453621.68712692 | 23.1546562165818 |   0.223228844453795 |      0.034 |    0.036 | Beta-Hyi
 2005-09-06T02:45:12.092 | 2453619.61678275 | 23.1543505700566 |   0.227911848896341 |      0.039 |    0.036 | Beta-Hyi
 2005-09-08T03:02:18.445 | 2453621.62859858 | 23.1510259511703 |   0.213743718641878 |      0.033 |    0.037 | Beta-Hyi
 2005-09-07T04:46:23.473 | 2453620.70090622 | 23.1511240111993 |   0.268401616597829 |      0.033 |    0.039 | Beta-Hyi
 2005-09-06T07:15:41.743 | 2453619.80461296 | 23.1596509089747 |   0.210375368092987 |      0.038 |    0.038 | Beta-Hyi
 2005-09-08T07:23:59.913 | 2453621.81031767 | 23.1587398356382 |   0.191369413276758 |      0.035 |    0.036 | Beta-Hyi
 2005-09-07T05:54:38.034 | 2453620.74830066 | 23.1542948552086 |   0.257535771854656 |      0.034 |    0.037 | Beta-Hyi
 2005-09-06T07:59:08.208 |  2453619.8347857 | 23.1539113579499 |   0.215567241721016 |      0.038 |    0.038 | Beta-Hyi
 2005-09-07T01:29:02.956 | 2453620.56386164 | 23.1525499914096 |   0.275263997488258 |      0.036 |    0.038 | Beta-Hyi
 2005-09-04T02:30:13.051 | 2453617.60638835 | 23.1489537266847 |   0.661119658807543 |      0.038 |    0.039 | Beta-Hyi
 2005-09-08T04:27:47.038 | 2453621.68796023 | 23.1546908977752 |   0.222451574260876 |      0.034 |    0.039 | Beta-Hyi
 2005-09-06T06:20:26.467 | 2453619.76624602 | 23.1521820423413 |   0.224382900089728 |      0.039 |    0.038 | Beta-Hyi
 2005-09-08T08:47:10.122 | 2453621.86808214 | 23.1540738797494 |   0.223403180568777 |      0.034 |    0.036 | Beta-Hyi
 2005-09-08T10:11:32.168 | 2453621.92666834 | 23.1570959343715 |   0.213604785743954 |      0.034 |    0.036 | Beta-Hyi
 2005-09-06T03:31:04.592 | 2453619.64863368 | 23.1541509897084 |   0.229252453600337 |      0.038 |    0.037 | Beta-Hyi
 2005-09-08T04:44:29.056 |  2453621.6995571 | 23.1523366690887 |    0.20882192350622 |      0.033 |    0.039 | Beta-Hyi
 2005-09-04T03:23:06.662 | 2453617.64318131 | 23.1549242958489 |   0.425480901704772 |      0.034 |    0.036 | Beta-Hyi
 2005-09-08T01:16:46.075 |  2453621.5553716 | 23.1543975293182 |   0.207698349426799 |      0.034 |    0.037 | Beta-Hyi
 2005-09-04T06:47:48.903 | 2453617.78530698 | 23.1526037758928 |   0.266761095079735 |      0.035 |    0.037 | Beta-Hyi
 2005-09-08T03:12:58.057 | 2453621.63600577 |  23.156076619297 |   0.237441049042628 |      0.033 |    0.038 | Beta-Hyi
 2005-09-04T09:25:29.268 | 2453617.89481781 | 23.1517085321134 |   0.344668965730315 |      0.037 |    0.039 | Beta-Hyi
 2005-09-05T00:53:33.097 | 2453618.53933671 | 23.1508242742256 |   0.231997606527011 |      0.037 |    0.037 | Beta-Hyi
 2005-09-06T08:20:13.323 | 2453619.84942648 | 23.1552184994707 |   0.231164890193789 |      0.039 |    0.037 | Beta-Hyi
 2005-09-07T08:38:32.555 | 2453620.86217461 | 23.1593031888814 |   0.279554607609559 |      0.033 |    0.035 | Beta-Hyi
 2005-09-06T04:25:13.361 | 2453619.68623676 | 23.1510847223593 |   0.241455510004436 |      0.037 |    0.039 | Beta-Hyi
 2005-09-08T03:33:10.736 | 2453621.65003312 | 23.1544380160689 |   0.205813529968102 |      0.033 |    0.038 | Beta-Hyi
 2005-09-05T07:20:34.852 | 2453618.80810223 | 23.1527473208318 |   0.262317695071648 |      0.038 |    0.037 | Beta-Hyi
 2005-09-05T07:13:52.102 | 2453618.80342644 | 23.1543848084791 |   0.279122534991073 |      0.038 |    0.038 | Beta-Hyi
 2005-09-07T03:33:43.148 | 2453620.65044474 | 23.1543605230985 |   0.252232797275128 |      0.038 |    0.039 | Beta-Hyi
 2005-09-08T03:56:53.735 | 2453621.66650254 | 23.1545121579886 |   0.207286613948399 |      0.038 |    0.038 | Beta-Hyi
 2005-09-04T09:30:12.346 | 2453617.89808161 |  23.152230763628 |   0.346929417668999 |      0.035 |    0.039 | Beta-Hyi
 2005-09-07T01:07:53.582 | 2453620.54917457 | 23.1580332831812 |   0.257779275890517 |      0.038 |    0.038 | Beta-Hyi
 2005-09-06T02:31:07.109 | 2453619.60700294 | 23.1544785887143 |    0.21716973758826 |      0.039 |    0.036 | Beta-Hyi
 2005-09-05T02:04:59.646 | 2453618.58895336 | 23.1528132921005 |   0.231569418441491 |      0.037 |    0.039 | Beta-Hyi
 2005-09-04T04:07:47.923 | 2453617.67421054 | 23.1584555561255 |    0.33305852114267 |      0.035 |    0.038 | Beta-Hyi
 2005-09-06T01:07:38.129 | 2453619.54903008 | 23.1520156832208 |    0.22392109141062 |      0.038 |    0.038 | Beta-Hyi
 2005-09-07T05:21:42.000 | 2453620.72541939 | 23.1536175317826 |   0.272889067191503 |      0.039 |    0.037 | Beta-Hyi
 2005-09-06T08:19:03.136 | 2453619.84861632 | 23.1546912061074 |   0.243760783442662 |      0.038 |    0.039 | Beta-Hyi
 2005-09-04T01:10:25.434 | 2453617.55101952 | 23.1542194614944 |   0.447488078049439 |      0.035 |    0.036 | Beta-Hyi
 2005-09-07T05:29:54.729 | 2453620.73112524 | 23.1518812832459 |   0.286516988574088 |      0.033 |    0.038 | Beta-Hyi
 2005-09-07T07:31:16.221 | 2453620.81546303 | 23.1565395352625 |   0.239627643599109 |      0.033 |    0.035 | Beta-Hyi
 2005-09-08T07:34:44.926 | 2453621.81778272 | 23.1532081975995 |   0.188669779468094 |      0.034 |    0.038 | Beta-Hyi
 2005-09-08T09:57:14.625 | 2453621.91673808 | 23.1584619760788 |   0.217247326746095 |      0.033 |    0.039 | Beta-Hyi
 2005-09-07T06:21:45.413 | 2453620.76713112 | 23.1554207325745 |   0.282234292209341 |      0.034 |    0.036 | Beta-Hyi
 2005-09-06T07:32:09.870 | 2453619.81604782 | 23.1560697590134 |   0.206805309088693 |      0.037 |    0.036 | Beta-Hyi
 2005-09-06T02:20:30.007 | 2453619.59963047 | 23.1517070467186 |   0.235836935990588 |      0.038 |    0.036 | Beta-Hyi
 2005-09-05T04:44:00.111 | 2453618.69935532 | 23.1576337564607 | 0.00992176911442265 |      0.037 |    0.038 | Beta-Hyi
 2005-09-08T07:37:08.840 | 2453621.81944934 | 23.1526045416448 |   0.182810396195451 |      0.034 |    0.038 | Beta-Hyi
 2005-09-04T06:43:07.235 | 2453617.78205476 | 23.1531026850542 |   0.281562672668809 |      0.037 |    0.035 | Beta-Hyi
 2005-09-08T03:47:25.000 | 2453621.65992866 | 23.1553900373149 |   0.201596158397079 |      0.033 |    0.036 | Beta-Hyi
 2005-09-06T09:49:54.689 | 2453619.91170476 | 23.1526347415486 |   0.234374982161401 |      0.036 |    0.037 | Beta-Hyi
 2005-09-06T03:09:53.308 | 2453619.63392346 | 23.1502319001448 |   0.221730987417765 |      0.038 |    0.035 | Beta-Hyi
 2005-09-07T05:48:44.039 | 2453620.74420355 | 23.1547312140216 |   0.254381821639187 |      0.036 |    0.037 | Beta-Hyi
 2005-09-08T04:49:14.074 | 2453621.70285562 | 23.1549267478599 |   0.216555019281322 |      0.034 |    0.038 | Beta-Hyi
 2005-09-08T00:42:59.145 | 2453621.53191166 | 23.1564708368729 |   0.237855968920048 |      0.034 |    0.039 | Beta-Hyi
 2005-09-04T10:07:48.827 | 2453617.92419199 | 23.1551696215819 |   0.364543283280099 |      0.038 |    0.038 | Beta-Hyi
 2005-09-05T01:40:42.915 | 2453618.57207884 | 23.1556532886498 |   0.287696926090253 |      0.037 |    0.038 | Beta-Hyi
 2005-09-08T00:48:23.077 | 2453621.53566155 | 23.1524627293602 |   0.232957094746441 |      0.034 |    0.039 | Beta-Hyi
 2005-09-08T03:09:24.797 | 2453621.63352899 | 23.1524707336331 |   0.210471284026266 |      0.033 |    0.036 | Beta-Hyi
 2005-09-07T09:12:01.512 | 2453620.88542624 |  23.155203367742 |    0.26886871885479 |      0.033 |    0.035 | Beta-Hyi
 2005-09-05T08:34:12.405 | 2453618.85922346 | 23.1546359681249 |   0.184987237241645 |      0.038 |    0.035 | Beta-Hyi
 2005-09-05T03:00:15.972 | 2453618.62732033 | 23.1559013411023 |   0.297496187648445 |      0.038 |    0.037 | Beta-Hyi
 2005-09-06T09:26:22.441 | 2453619.89536265 | 23.1519258218299 |   0.236361775679807 |      0.038 |    0.037 | Beta-Hyi
 2005-09-05T02:03:38.748 | 2453618.58801589 | 23.1520893488438 |   0.237686305492035 |      0.034 |    0.035 | Beta-Hyi
 2005-09-08T09:21:31.905 | 2453621.89193559 | 23.1589354801628 |   0.328790195407865 |      0.034 |    0.039 | Beta-Hyi
 2005-09-07T03:52:32.358 | 2453620.66351149 | 23.1527528634496 |   0.271097776613741 |      0.034 |    0.035 | Beta-Hyi
 2005-09-07T00:48:59.201 | 2453620.53604996 | 23.1554140187329 |   0.218039765506297 |      0.034 |    0.035 | Beta-Hyi
 2005-09-08T00:36:14.016 | 2453621.52721272 | 23.1529494772591 |   0.276003407035225 |      0.034 |    0.038 | Beta-Hyi
 2005-09-06T04:57:08.237 | 2453619.70840047 | 23.1536418348901 |   0.238699365336582 |      0.038 |    0.037 | Beta-Hyi
 2005-09-04T09:32:33.830 | 2453617.89971351 | 23.1518302969251 |   0.408986675926324 |      0.035 |    0.037 | Beta-Hyi
 2005-09-05T08:57:04.299 | 2453618.87506792 | 23.1527789728264 |   0.183734007034451 |      0.037 |    0.036 | Beta-Hyi
 2005-09-06T04:15:48.475 |  2453619.6796976 | 23.1544777237993 |   0.225143203733391 |      0.038 |    0.036 | Beta-Hyi
 2005-09-07T08:03:24.409 | 2453620.83777718 | 23.1594095141291 |   0.257256543413802 |      0.034 |    0.036 | Beta-Hyi
 2005-09-04T08:26:45.092 | 2453617.85400877 | 23.1504165592944 |   0.318950992458009 |      0.039 |    0.036 | Beta-Hyi
 2005-09-07T01:19:38.290 | 2453620.55733405 | 23.1531596062373 |   0.268402934664818 |      0.033 |    0.037 | Beta-Hyi
 2005-09-04T01:38:33.928 | 2453617.57055602 | 23.1563718623253 |   0.397778232132762 |      0.038 |    0.036 | Beta-Hyi
 2005-09-06T07:27:28.272 |  2453619.8127956 | 23.1534384134198 |    0.19519594870275 |      0.038 |    0.037 | Beta-Hyi
 2005-09-06T04:24:02.984 | 2453619.68541503 | 23.1502217889369 |    0.24054849836602 |      0.039 |    0.036 | Beta-Hyi
 2005-09-07T09:13:21.979 | 2453620.88635214 | 23.1554942174592 |    0.27253203074528 |      0.034 |    0.039 | Beta-Hyi
 2005-09-05T09:05:48.921 | 2453618.88110941 | 23.1601354006862 |   0.230024286536239 |      0.037 |    0.036 | Beta-Hyi
 2005-09-08T04:33:47.373 | 2453621.69212677 | 23.1535138060122 |   0.222287122349759 |      0.034 |    0.036 | Beta-Hyi
 2005-09-07T09:20:04.869 | 2453620.89101635 | 23.1517759826292 |   0.279345176515159 |      0.036 |    0.035 | Beta-Hyi
 2005-09-04T06:28:57.902 | 2453617.77221707 | 23.1536027396729 |   0.260668759709156 |      0.035 |    0.038 | Beta-Hyi
 2005-09-07T01:49:02.083 | 2453620.57775012 | 23.1527312165727 |   0.255244873365731 |      0.033 |    0.038 | Beta-Hyi
 2005-09-08T01:18:07.983 | 2453621.55630908 | 23.1539583771783 |   0.215481762006144 |      0.034 |    0.035 | Beta-Hyi
 2005-09-07T02:20:48.400 | 2453620.59980966 | 23.1544348916363 |   0.267874538189371 |       0.04 |    0.036 | Beta-Hyi
 2005-09-08T07:32:22.332 | 2453621.81613925 | 23.1553683858902 |   0.190405639923976 |      0.035 |    0.037 | Beta-Hyi
 2005-09-07T08:37:11.737 | 2453620.86123714 | 23.1602674303253 |   0.269008125246708 |      0.033 |    0.038 | Beta-Hyi
 2005-09-04T08:07:59.862 | 2453617.84097672 | 23.1491608247129 |   0.283145930692396 |      0.035 |    0.037 | Beta-Hyi
 2005-09-07T01:09:03.819 | 2453620.54998473 | 23.1571365802511 |   0.265016692954537 |      0.033 |    0.038 | Beta-Hyi
 2005-09-08T01:20:51.299 | 2453621.55820717 | 23.1531605257089 |   0.216336314563086 |      0.034 |    0.035 | Beta-Hyi
 2005-09-04T04:03:06.706 | 2453617.67093517 | 23.1568397018653 |   0.330653187624643 |      0.034 |    0.035 | Beta-Hyi
 2005-09-07T03:48:56.677 | 2453620.66101156 | 23.1576158038718 |   0.256111251811596 |      0.033 |    0.035 | Beta-Hyi
 2005-09-04T05:05:36.025 | 2453617.71433674 | 23.1523083899081 |   0.314489201023122 |      0.035 |    0.035 | Beta-Hyi
 2005-09-08T00:53:46.909 | 2453621.53939986 | 23.1529245660202 |   0.225034672165835 |      0.034 |    0.038 | Beta-Hyi
 2005-09-05T09:01:07.163 | 2453618.87785719 | 23.1559137856739 |   0.203491920149805 |      0.037 |    0.039 | Beta-Hyi
 2005-09-08T05:42:35.398 | 2453621.73990312 | 23.1549173597834 |   0.183823788302266 |      0.034 |    0.038 | Beta-Hyi
 2005-09-08T00:51:04.393 | 2453621.53752492 | 23.1523081962776 |   0.239476783686108 |      0.036 |    0.038 | Beta-Hyi
 2005-09-07T00:56:07.102 | 2453620.54100352 | 23.1531242695255 |   0.224128480433848 |      0.033 |    0.039 | Beta-Hyi
 2005-09-07T05:53:27.837 | 2453620.74747892 | 23.1550908443852 |   0.243737145714944 |      0.034 |    0.038 | Beta-Hyi
 2005-09-05T03:52:52.101 | 2453618.66385865 | 23.1497566822064 |   0.341256204625408 |      0.037 |    0.036 | Beta-Hyi
 2005-09-08T07:26:23.747 | 2453621.81198429 | 23.1557877609279 |   0.180254399653758 |      0.034 |    0.039 | Beta-Hyi
 2005-09-06T06:15:43.879 | 2453619.76297065 | 23.1512407012702 |    0.21487645866124 |      0.037 |    0.038 | Beta-Hyi
 2005-09-06T05:32:23.296 | 2453619.73287893 | 23.1546390128522 |    0.24641205421849 |      0.036 |    0.037 | Beta-Hyi
 2005-09-08T01:26:15.520 | 2453621.56195706 | 23.1530699093606 |   0.212856500633207 |      0.034 |    0.037 | Beta-Hyi
 2005-09-06T02:26:22.752 | 2453619.60370443 | 23.1544587253788 |   0.230523177620945 |      0.039 |    0.039 | Beta-Hyi
 2005-09-08T05:27:10.366 | 2453621.72919742 | 23.1550264777316 |    0.20632374123289 |      0.034 |    0.036 | Beta-Hyi
 2005-09-06T02:25:12.395 | 2453619.60289426 | 23.1546346301021 |   0.230969033079605 |      0.038 |    0.036 | Beta-Hyi
 2005-09-07T07:37:57.161 | 2453620.82010409 | 23.1579346102881 |   0.226086970710909 |      0.033 |    0.036 | Beta-Hyi
 2005-09-06T01:46:24.107 |  2453619.5759506 | 23.1458623279356 |   0.230533881130259 |      0.038 |    0.038 | Beta-Hyi
 2005-09-07T08:19:41.575 | 2453620.84908472 | 23.1628658898248 |   0.268224586816405 |      0.034 |    0.038 | Beta-Hyi
 2005-09-07T02:00:49.552 | 2453620.58593275 | 23.1525269350218 |   0.223920344355972 |      0.034 |    0.036 | Beta-Hyi
 2005-09-07T05:13:28.472 | 2453620.71971354 | 23.1487667545607 |   0.261667638443141 |      0.036 |    0.036 | Beta-Hyi
 2005-09-07T03:11:23.397 | 2453620.63493594 | 23.1542824896322 |   0.289466306671708 |      0.035 |    0.039 | Beta-Hyi
 2005-09-08T03:17:43.385 | 2453621.63930428 | 23.1548128338514 |   0.210472446961475 |      0.034 |    0.036 | Beta-Hyi
 2005-09-04T05:24:21.742 | 2453617.72736878 | 23.1539624877564 |   0.344542702776165 |      0.034 |    0.037 | Beta-Hyi
 2005-09-07T07:50:00.671 |  2453620.8284719 | 23.1577692749744 |   0.249642852664451 |      0.033 |    0.036 | Beta-Hyi
 2005-09-07T03:13:44.331 | 2453620.63656784 | 23.1525488049451 |   0.270394241977598 |      0.033 |    0.036 | Beta-Hyi
 2005-09-04T08:16:12.610 | 2453617.84668258 | 23.1540220609278 |   0.285996667108071 |      0.038 |    0.038 | Beta-Hyi
 2005-09-05T03:19:08.003 | 2453618.64043339 | 23.1537222787005 |    0.35915851181651 |      0.037 |    0.037 | Beta-Hyi
 2005-09-07T07:36:37.023 |  2453620.8191782 | 23.1594223294579 |   0.230957458003226 |      0.034 |    0.036 | Beta-Hyi
 2005-09-08T00:38:57.032 | 2453621.52911081 | 23.1550545950333 |   0.214819477520455 |      0.034 |    0.039 | Beta-Hyi
 2005-09-08T08:24:39.050 | 2453621.85244604 | 23.1524697475233 |   0.200501199696546 |      0.033 |    0.037 | Beta-Hyi
 2005-09-07T01:01:59.167 | 2453620.54507747 | 23.1520281916658 |   0.213474204012451 |      0.039 |    0.039 | Beta-Hyi
 2005-09-07T09:09:20.437 | 2453620.88356287 | 23.1528782689598 |   0.289094551490663 |      0.033 |    0.036 | Beta-Hyi
 2005-09-05T07:19:14.794 | 2453618.80715319 |   23.15388862494 |   0.242192587359405 |      0.038 |    0.036 | Beta-Hyi
 2005-09-05T04:25:11.451 | 2453618.68630014 | 23.1531887326274 |    0.30076590352068 |      0.036 |    0.039 | Beta-Hyi
 2005-09-06T01:29:55.350 | 2453619.56450417 | 23.1456956270086 |   0.230252585675139 |      0.035 |    0.039 | Beta-Hyi
 2005-09-07T06:32:22.396 | 2453620.77450359 | 23.1501072644058 |   0.263920820542682 |      0.034 |    0.037 | Beta-Hyi
 2005-09-05T07:23:16.267 | 2453618.80996561 |  23.152784223361 |   0.283099768769593 |      0.038 |    0.036 | Beta-Hyi
 2005-09-06T02:54:38.958 | 2453619.62333349 | 23.1514731996131 |   0.236832302514884 |      0.037 |    0.039 | Beta-Hyi
 2005-09-04T07:42:11.362 | 2453617.82307213 | 23.1520619184194 |   0.269443121378744 |      0.038 |    0.036 | Beta-Hyi
 2005-09-05T03:16:24.597 | 2453618.63852372 | 23.1555868184922 |   0.285065536772019 |      0.038 |    0.039 | Beta-Hyi
 2005-09-06T08:45:12.860 | 2453619.86677551 | 23.1535431427379 |   0.250848009892543 |      0.036 |    0.037 | Beta-Hyi
 2005-09-07T03:29:02.760 | 2453620.64719252 | 23.1537630763091 |   0.271411526638606 |       0.04 |    0.038 | Beta-Hyi
 2005-09-06T03:14:38.446 | 2453619.63722198 | 23.1517116889267 |    0.23284098779218 |      0.038 |    0.037 | Beta-Hyi
